# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
409088 199.75 0.968173056736656
409600 200 0.968167984929443
410112 200.25 0.968162900028505
410624 200.5 0.968157803627022
411136 200.75 0.968152697043106
411648 201 0.968147580824843
412160 201.25 0.968142455483
412672 201.5 0.968137322525545
413184 201.75 0.968132184340802
413696 202 0.968127042524744
414208 202.25 0.9681218960098
414720 202.5 0.968116741065139
415232 202.75 0.968111573924824
415744 203 0.968106394390468
416256 203.25 0.968101207431951
416768 203.5 0.968096021022995
417280 203.75 0.968090841422287
417792 204 0.968085669354823
418304 204.25 0.968080500035539
418816 204.5 0.968075327023631
419328 204.75 0.968070146955641
419840 205 0.968064961718789
420352 205.25 0.968059776876044
420864 205.5 0.968054598090612
421376 205.75 0.968049428445894
421888 206 0.968044268210025
422400 206.25 0.968039116280152
422912 206.5 0.96803397144113
423424 206.75 0.968028832465061
423936 207 0.968023697751753
424448 207.25 0.968018565812124
424960 207.5 0.968013436816929
425472 207.75 0.968008313881174
425984 208 0.968003202489269
426496 208.25 0.967998107963593
427008 208.5 0.967993032773549
427520 208.75 0.967987975867334
428032 209 0.967982934554427
428544 209.25 0.967977907241514
429056 209.5 0.967972894641254
429568 209.75 0.967967898622647
430080 210 0.96796292017772
430592 210.25 0.967957958784425
431104 210.5 0.96795301393135
431616 210.75 0.967948087220813
432128 211 0.967943182656839
432640 211.25 0.967938304359903
433152 211.5 0.967933453510101
433664 211.75 0.967928627300847
434176 212 0.967923821060292
434688 212.25 0.967919031950265
435200 212.5 0.967914261334234
435712 212.75 0.967909514159783
436224 213 0.967904796222879
436736 213.25 0.967900111608078
437248 213.5 0.967895461851605
437760 213.75 0.967890846559228
438272 214 0.967886264264023
438784 214.25 0.967881712926266
439296 214.5 0.96787719054373
439808 214.75 0.967872696370587
440320 215 0.967868232154112
440832 215.25 0.967863802017435
441344 215.5 0.967859410401102
441856 215.75 0.967855059335436
442368 216 0.967850747348983
442880 216.25 0.967846471207763
443392 216.5 0.967842229223519
443904 216.75 0.967838023352228
444416 217 0.967833858259419
444928 217.25 0.967829738160082
445440 217.5 0.967825664140271
445952 217.75 0.967821634126494
446464 218 0.967817645279263
446976 218.25 0.96781369659027
447488 218.5 0.967809789574651
448000 218.75 0.967805926835596
448512 219 0.967802110068213
449024 219.25 0.967798339234216
449536 219.5 0.967794613317407
450048 219.75 0.967790931679906
450560 220 0.967787294783817
451072 220.25 0.967783703880183
451584 220.5 0.967780160213624
452096 220.75 0.967776664519352
452608 221 0.967773217120847
453120 221.25 0.967769818379046
453632 221.5 0.967766469066481
454144 221.75 0.967763170413871
454656 222 0.967759923817926
455168 222.25 0.967756730356685
455680 222.5 0.967753590366315
456192 222.75 0.967750503383536
456704 223 0.967747468615312
457216 223.25 0.967744485721872
457728 223.5 0.967741555355408
458240 223.75 0.967738678974871
458752 224 0.967735858016609
459264 224.25 0.96773309307861
459776 224.5 0.967730383791204
460288 224.75 0.967727729429005
460800 225 0.967725129656855
