# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# HYDROBASE::rho (hydrobase-rho)
# 1:iteration 2:time 3:data
# data columns: 3:rho
434688 318.375 0.00116520164421342
435200 318.75 0.00116384747789283
435712 319.125 0.00116248522531292
436224 319.5 0.0011611154743361
436736 319.875 0.00115973878862398
437248 320.25 0.00115835573103602
437760 320.625 0.00115696679107029
438272 321 0.00115557236846013
438784 321.375 0.00115417288656267
439296 321.75 0.00115276887796871
439808 322.125 0.00115136092468525
440320 322.5 0.0011499495589666
440832 322.875 0.0011485352766912
441344 323.25 0.00114711862366597
441856 323.625 0.00114570018132804
442368 324 0.00114428050907273
442880 324.375 0.001142860059902
443392 324.75 0.0011414392806271
443904 325.125 0.00114001867438954
444416 325.5 0.00113859882151862
444928 325.875 0.00113718034595915
445440 326.25 0.00113576386743646
445952 326.625 0.00113434997261811
446464 327 0.00113293919340412
446976 327.375 0.00113153201600575
447488 327.75 0.00113012896522944
448000 328.125 0.00112873071014884
448512 328.5 0.00112733804355306
449024 328.875 0.00112595169465098
449536 329.25 0.00112457215881675
450048 329.625 0.00112319975639101
450560 330 0.00112183487426671
451072 330.375 0.001120478108407
451584 330.75 0.00111913012550031
452096 331.125 0.00111779139231436
452608 331.5 0.00111646208330104
453120 331.875 0.00111514227343464
453632 332.25 0.00111383219662915
454144 332.625 0.00111253228513069
454656 333 0.00111124296375144
455168 333.375 0.00110996443380887
455680 333.75 0.0011086966580206
456192 334.125 0.00110743953313604
456704 334.5 0.00110619308885988
457216 334.875 0.00110495757407296
457728 335.25 0.00110373337773095
458240 335.625 0.00110252082714274
458752 336 0.00110132004747051
459264 336.375 0.00110013095192243
459776 336.75 0.00109895347191945
460288 337.125 0.00109778783605437
460800 337.5 0.0010966346194391
461312 337.875 0.0010954944496474
461824 338.25 0.00109436765718442
462336 338.625 0.00109325435024673
462848 339 0.00109215470160601
463360 339.375 0.00109106912626685
463872 339.75 0.00108999821506161
464384 340.125 0.00108894254348803
464896 340.5 0.00108790256707378
465408 340.875 0.00108687870319993
465920 341.25 0.00108587145623154
466432 341.625 0.00108488142587456
466944 342 0.00108390917912022
467456 342.375 0.00108295512337372
467968 342.75 0.00108201952029365
468480 343.125 0.00108110263872757
468992 343.5 0.00108020490061216
469504 343.875 0.00107932686475718
470016 344.25 0.0010784690477786
470528 344.625 0.00107763192666419
471040 345 0.00107682847200471
471552 345.375 0.00107606884765457
472064 345.75 0.00107535086046505
472576 346.125 0.00107467238157805
473088 346.5 0.00107403112870231
473600 346.875 0.00107342457176752
474112 347.25 0.00107284998285283
474624 347.625 0.00107230450756721
475136 348 0.00107178523792319
475648 348.375 0.00107128934780795
476160 348.75 0.00107081458563088
476672 349.125 0.00107035906773007
477184 349.5 0.00106992121028599
477696 349.875 0.00106949973929887
478208 350.25 0.00106909365698556
478720 350.625 0.00106870222278655
479232 351 0.0010683248914575
479744 351.375 0.0010679612708025
480256 351.75 0.00106761121496941
480768 352.125 0.0010672749313562
481280 352.5 0.0010669528452805
481792 352.875 0.00106664528304399
482304 353.25 0.00106635234558146
482816 353.625 0.0010660741092282
483328 354 0.00106581084777067
483840 354.375 0.00106556298921698
484352 354.75 0.00106533091206368
484864 355.125 0.00106511484607487
485376 355.5 0.00106491493437635
485888 355.875 0.00106473131873755
486400 356.25 0.00106456414882645
486912 356.625 0.00106441354717079
487424 357 0.00106427960640732
487936 357.375 0.00106416242988135
488448 357.75 0.00106406214499309
488960 358.125 0.00106397884198741
489472 358.5 0.00106391250898375
489984 358.875 0.00106386306914704
490496 359.25 0.00106383049432793
491008 359.625 0.00106381485303142
491520 360 0.00106381622781658
492032 360.375 0.00106383460122041
492544 360.75 0.00106386984215846
493056 361.125 0.00106392180697017
493568 361.5 0.00106399045121873
494080 361.875 0.0010640758387402
494592 362.25 0.00106417803209804
495104 362.625 0.00106429697251928
495616 363 0.00106443248226237
496128 363.375 0.00106458439555362
496640 363.75 0.00106475267434523
497152 364.125 0.00106493737779048
497664 364.5 0.00106513857275259
498176 364.875 0.00106535640614337
498688 365.25 0.00106559094113726
499200 365.625 0.00106584218686032
499712 366 0.00106611015685234
500224 366.375 0.00106639481932339
500736 366.75 0.00106669606140831
501248 367.125 0.00106701376476937
501760 367.5 0.00106734788015661
502272 367.875 0.00106769839908945
502784 368.25 0.00106806527012752
503296 368.625 0.00106844836160087
503808 369 0.00106884750986378
504320 369.375 0.00106926257964178
504832 369.75 0.00106969345624536
505344 370.125 0.00107013998617021
505856 370.5 0.00107060195223326
506368 370.875 0.00107107912439125
506880 371.25 0.00107157132924424
507392 371.625 0.00107207844996349
507904 372 0.00107260034529317
508416 372.375 0.00107313677485488
508928 372.75 0.00107368741968579
509440 373.125 0.00107425198709516
509952 373.5 0.00107483030180163
510464 373.875 0.00107542229844259
510976 374.25 0.00107602791568337
511488 374.625 0.0010766469760051
512000 375 0.00107727913524193
512512 375.375 0.00107792384326845
513024 375.75 0.00107858047332643
513536 376.125 0.00107924699980196
514048 376.5 0.00107990743297829
514560 376.875 0.00108055851960573
515072 377.25 0.0010812037309336
515584 377.625 0.00108184733711329
516096 378 0.00108249427043973
516608 378.375 0.00108314929985011
517120 378.75 0.00108381663821727
517632 379.125 0.00108449974189532
518144 379.5 0.0010852012992797
518656 379.875 0.0010859232794802
519168 380.25 0.00108666689240151
519680 380.625 0.00108743248406387
520192 381 0.00108821951075474
520704 381.375 0.00108902664760648
521216 381.75 0.00108985195765809
521728 382.125 0.00109069306668834
522240 382.5 0.00109154737109171
522752 382.875 0.00109241228397136
523264 383.25 0.00109328545150842
523776 383.625 0.00109416489771861
524288 384 0.00109504914423017
524800 384.375 0.00109593734581769
525312 384.75 0.0010968293813564
525824 385.125 0.00109772580753119
526336 385.5 0.00109862769080868
526848 385.875 0.0010995364465833
527360 386.25 0.00110045377531438
527872 386.625 0.00110138163223853
528384 387 0.00110232209504775
528896 387.375 0.00110327710234856
529408 387.75 0.00110424819196724
529920 388.125 0.00110523638051327
530432 388.5 0.00110624219285793
530944 388.875 0.00110726574126801
531456 389.25 0.00110830677104431
531968 389.625 0.00110936466732687
532480 390 0.00111043845821678
532992 390.375 0.00111152684467505
533504 390.75 0.00111262827781743
534016 391.125 0.00111374109351565
534528 391.5 0.00111486368051917
535040 391.875 0.00111599461505556
535552 392.25 0.00111713269846844
536064 392.625 0.00111827691052339
536576 393 0.00111942636951099
537088 393.375 0.00112058036904679
537600 393.75 0.00112173845286146
538112 394.125 0.00112290042933837
538624 394.5 0.00112406629378152
539136 394.875 0.00112523612381891
539648 395.25 0.001126410018733
540160 395.625 0.00112758808604022
540672 396 0.00112877043878442
541184 396.375 0.00112995717905579
541696 396.75 0.00113114836057838
542208 397.125 0.00113234393273548
542720 397.5 0.00113354368934518
543232 397.875 0.00113474726156843
543744 398.25 0.00113595417186593
544256 398.625 0.0011371639171711
544768 399 0.00113837602089032
545280 399.375 0.00113959001181692
545792 399.75 0.00114080534601062
546304 400.125 0.00114202134878554
